season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s01,e01,c15,u012,Chandler Bing,"Did you make it, or are you just serving it?",Scared,"['Rachel Green', 'Rachel Green']",2
s01,e01,c15,u013,Rachel Green,I'm just serving it.,Neutral,['Rachel Green'],1
s01,e01,c15,u014,#ALL#,"Yeah. Yeah, I'll have a cup of coffee.",Joyful,['#ALL#'],1
s01,e01,c15,u015,Chandler Bing,"Kids, new dream... I'm in Las Vegas.",Peaceful,['Chandler Bing'],1
s01,e01,c15,u017,Rachel Green,"Ugh. Excuse me, could you give this to that guy over there? Go ahead. Thank you. Sorry. Okay, Las Vegas.",Mad,"['Rachel Green', 'Customer', 'Customer']",3
s01,e01,c15,u018,Chandler Bing,"Okay, so, I'm in Las Vegas... I'm Liza Minelli-",Neutral,['Chandler Bing'],1
s01,e02,c01,u001,Monica Geller,"What you guys don't understand is, for us, kissing is as important as any part of it.",Joyful,"['Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Chandler Bing', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",11
s01,e02,c01,u004,Rachel Green,Everything you need to know is in that first kiss.,Powerful,"['#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",5
s01,e02,c01,u006,Chandler Bing,"Yeah, I think for us, kissing is pretty much like an opening act, y'know? I mean it's like the stand-up comedian you have to sit through before Pink Floyd comes out.",Joyful,"['Chandler Bing', '#GENERAL#', 'Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",9
s01,e02,c01,u007,Ross Geller,"Yeah, and-and it's not that we don't like the comedian, it's that-that... that's not why we bought the ticket.",Neutral,"['Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",7
s01,e02,c01,u008,Chandler Bing,"The problem is, though, after the concert's over, no matter how great the show was, you girls are always looking for the comedian again, y'know? I mean, we're in the car, we're fighting traffic... basically just trying to stay awake.",Mad,"['Chandler Bing', 'Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Chandler Bing', 'Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Chandler Bing']",9
s01,e02,c01,u009,Rachel Green,"Yeah, well, word of advice: Bring back the comedian. Otherwise next time you're gonna find yourself sitting at home, listening to that album alone.",Sad,"['Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Chandler Bing', 'Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Chandler Bing']",8
s01,e02,c01,u010,Joey Tribbiani,....Are we still talking about sex?,Joyful,"['Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",6
s01,e02,c02,u001,Ross Geller,"No, it's good, it is good, it's just that- mm- doesn't she seem a little angry?",Scared,['Woman 1'],1
s01,e02,c02,u002,Marsha,"Well, she has issues.",Sad,['Woman 1'],1
s01,e02,c02,u003,Ross Geller,Does she.,Scared,['Woman 1'],1
s01,e02,c02,u004,Marsha,"He's out banging other women over the head with a club, while she sits at home trying to get the mastodon smell out of the carpet!",Mad,"['Man 1', 'Woman 1']",2
s01,e02,c02,u006,Marsha,"Speaking of issues, isn't that your ex-wife?",Mad,['Ross Geller'],1
s01,e02,c02,u010,Ross Geller,"Okay, okay, yes, it is. How about I'll, uh, catch up with you in the Ice Age.",Scared,"['Ross Geller', 'Marsha']",2
s01,e02,c02,u014,Ross Geller,"You look great. I, uh... I hate that.",Scared,['Ross Geller'],1
s01,e02,c02,u015,Carol Willick,Sorry. You look good too.,Joyful,['Ross Geller'],1
s01,e02,c02,u018,Ross Geller,"Well... you never know. How's, um.. how's the family?",Peaceful,['Carol Willick'],1
s01,e02,c02,u020,Ross Geller,"Why- why are you here, Carol?",Scared,"['Carol Willick', 'Carol Willick']",2
s01,e02,c02,u021,Carol Willick,I'm pregnant.,Neutral,['Carol Willick'],1
s01,e02,c03,u001,Chandler Bing,"Oh, I think this is the episode of Three's Company where there's some kind of misunderstanding.",No emotion available,['Chandler Bing'],1
s01,e02,c03,u002,Phoebe Buffay,...Then I've already seen this one!,No emotion available,"['Phoebe Buffay', '#OTHER#']",2
s01,e02,c03,u003,Monica Geller,Are you through with that?,No emotion available,['Joey Tribbiani'],1
s01,e02,c03,u004,Joey Tribbiani,"Yeah, sorry, the swallowing slowed me down.",No emotion available,['Joey Tribbiani'],1
s01,e02,c03,u006,Chandler Bing,"Oh, uh, that would be mine. See, I wrote a note to myself, and then I realised I didn't need it, so I balled it up and... ...now I wish I was dead.",No emotion available,"['Chandler Bing', 'Chandler Bing', 'Chandler Bing', 'Chandler Bing', 'Chandler Bing']",5
s01,e02,c03,u008,Phoebe Buffay,"She's already fluffed that pillow... Monica, you know, you've already fluffed that- -but, it's fine!",No emotion available,"['Monica Geller', 'Monica Geller', 'Monica Geller']",3
s01,e02,c03,u009,Monica Geller,"Look , I'm sorry, guys, I just don't wanna give them any more ammunition than they already have.",No emotion available,"['Monica Geller', 'Monica Geller', 'Jack Geller', 'Judy Geller', 'Jack Geller', 'Judy Geller']",6
s01,e02,c03,u010,Chandler Bing,"Yes, and we all know how cruel a parent can be about the flatness of a child's pillow.",No emotion available,"['Joey Tribbiani', 'Phoebe Buffay', 'Monica Geller', 'Chandler Bing', '#GENERAL#', 'Monica Geller']",6
s01,e02,c03,u011,Phoebe Buffay,"Monica- Hi! Um, Monica, you're scaring me. I mean, you're like, you're like all chaotic and twirly. And not-not in a good way.",No emotion available,"['Monica Geller', 'Monica Geller', 'Phoebe Buffay']",3
s01,e02,c03,u012,Joey Tribbiani,"Yeah, calm down. You don't see Ross getting all chaotic and twirly every time they come.",No emotion available,"['Monica Geller', 'Ross Geller', 'Jack Geller', 'Judy Geller']",4
s01,e02,c03,u013,Monica Geller,"That's because as far as my parents are concerned, Ross can do no wrong. Y'see, he's the Prince. Apparently they had some big ceremony before I was born.",No emotion available,['Ross Geller'],1
s01,e02,c03,u016,Chandler Bing,Ugly Naked Guy got a Thighmaster!,No emotion available,['Ugly Naked Guy'],1
s01,e02,c03,u019,Rachel Green,Has anybody seen my engagement ring?,No emotion available,['Rachel Green'],1
s01,e02,c03,u024,Monica Geller,"Easy Rach, we'll find it. Won't we!",No emotion available,"['Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",5
s01,e02,c03,u027,Phoebe Buffay,Doy! Probably right before she lost it!,No emotion available,['Rachel Green'],1
s01,e02,c03,u028,Chandler Bing,You don't get a lot of 'doy' these days...,No emotion available,['Phoebe Buffay'],1
s01,e02,c03,u029,Rachel Green,"I know I had it this morning, and I know I had it when I was in the kitchen with...",No emotion available,"['Rachel Green', 'Rachel Green', 'Rachel Green', 'Rachel Green', 'Rachel Green']",5
s01,e02,c03,u030,Chandler Bing,...Dinah?,No emotion available,['#OTHER#'],1
s01,e02,c03,u032,Monica Geller,You didn't.,No emotion available,['Rachel Green'],1
s01,e02,c03,u033,Rachel Green,"Oh, I am sorry...",No emotion available,['Rachel Green'],1
s01,e02,c03,u034,Monica Geller,I gave you one job!,No emotion available,"['Monica Geller', 'Rachel Green']",2
s01,e02,c03,u036,Chandler Bing,"Now, Monica, you know that's not how you look for an engagement ring in a lasagne...",No emotion available,"['Monica Geller', 'Monica Geller', 'Monica Geller']",3
s01,e02,c03,u038,Chandler Bing,Boys? We're going in.,No emotion available,"['Joey Tribbiani', 'Chandler Bing']",2
s01,e02,c03,u042,Ross Geller,Carol's pregnant.,No emotion available,['Carol Willick'],1
s01,e02,c03,u043,Phoebe Buffay,Ooh! I found it!,No emotion available,['Phoebe Buffay'],1
s01,e02,c03,u045,Ross Geller,"Yeah. Do that for another two hours, you might be where I am right about now.",No emotion available,"['Monica Geller', 'Ross Geller']",2
s01,e02,c03,u047,Rachel Green,"Well now, how-how do you fit into this whole thing?",No emotion available,['Ross Geller'],1
s01,e02,c03,u048,Ross Geller,"Well, Carol says she and Susan want me to be involved, but if I'm not comfortable with it, I don't have to be involved.. basically it's entirely up to me.",No emotion available,['Ross Geller'],1
s01,e02,c03,u049,Phoebe Buffay,She is so great! I miss her.,No emotion available,"['Phoebe Buffay', 'Carol Willick']",2
s01,e02,c03,u050,Monica Geller,What does she mean by 'involved'?,No emotion available,['Carol Willick'],1
s01,e02,c03,u051,Chandler Bing,"I mean presumably, the biggest part of your job is done.",No emotion available,"['Chandler Bing', 'Ross Geller']",2
s01,e02,c03,u052,Ross Geller,"Anyway, they want me to go down to this- sonogram thing with them tomorrow.",No emotion available,"['Susan Bunch', 'Carol Willick', 'Ross Geller', 'Susan Bunch', 'Carol Willick']",5
s01,e02,c03,u053,Rachel Green,So what are you gonna do?,No emotion available,['Ross Geller'],1
s01,e02,c03,u054,Ross Geller,"I have no idea. No matter what I do, though, I'm still gonna be a father.",No emotion available,"['Ross Geller', 'Ross Geller', 'Ross Geller']",3
s01,e02,c04,u004,Ross Geller,"I- I think they're great! I, I really do.",No emotion available,"['Ross Geller', 'Ross Geller']",2
s01,e02,c04,u005,Ross Geller,"Do you remember the Ludwins? The big one had a thing for you, didn't she?",No emotion available,"[""Martha Ludwin's daughter 2"", 'Ross Geller', ""Martha Ludwin's daughter 2""]",3
s01,e02,c04,u006,Judy Geller,They all had a thing for him.,No emotion available,"[""Martha Ludwin's daughter 2"", ""Martha Ludwin's daughter 1"", 'Ross Geller']",3
s01,e02,c04,u007,Ross Geller,"Aw, Mom...",No emotion available,['Judy Geller'],1
s01,e02,c04,u008,Monica Geller,"I'm sorry, why is this girl going to call me?",No emotion available,"['Monica Geller', ""Matha Ludwin's duaghter 1"", 'Monica Geller']",3
s01,e02,c04,u009,Judy Geller,"Oh, she just graduated, and she wants to be something in cooking, or food, or.... I don't know. Anyway, I told her you had a restaurant-",No emotion available,['Judy Geller'],1
s01,e02,c04,u010,Monica Geller,"No Mom, I don't have a restaurant, I work in a restaurant.",No emotion available,"['Judy Geller', 'Monica Geller', 'Monica Geller']",3
s01,e02,c04,u011,Judy Geller,"Well, they don't have to know that...",No emotion available,['Ludwins'],1
s01,e02,c04,u012,Monica Geller,"Ross, could you come and help me with the spaghetti, please?",No emotion available,"['Ross Geller', 'Ross Geller', 'Monica Geller']",3
s01,e02,c04,u015,Monica Geller,"I know this is going to sound unbelievably selfish, but, were you planning on bringing up the whole baby/lesbian thing? Because I think it might take some of the heat off me.",No emotion available,"['Monica Geller', '#OTHER#', 'Monica Geller']",3
s01,e02,c04,u017,Judy Geller,"What that Rachel did to her life.... We ran into her parents at the club, they were not playing very well.",No emotion available,"['Jack Geller', 'Judy Geller', 'Rachel Green', '#GENERAL#']",4
s01,e02,c04,u019,Judy Geller,"Well, at least she had the chance to leave a man at the altar...",No emotion available,"['Rachel Green', 'Barry Farber']",2
s01,e02,c04,u021,Judy Geller,Nothing! It's an expression.,No emotion available,['#OTHER#'],1
s01,e02,c04,u022,Monica Geller,No it's not.,No emotion available,['#OTHER#'],1
s01,e02,c04,u023,Ross Geller,"Don't listen to your mother. You're independent, and you always have been! Even when you were a kid... and you were chubby, and you had no friends, you were just fine! And you would read alone in your room, and your puzzles...",No emotion available,"['Monica Geller', 'Monica Geller']",2
s01,e02,c04,u025,Ross Geller,"Look, there are people like Ross who need to shoot for the stars, with his museum, and his papers getting published. Other people are satisfied with staying where they are- I'm telling you, these are the people who never get cancer.",No emotion available,"['#GENERAL#', 'Jack Geller', 'Monica Geller']",3
s01,e02,c04,u027,Ross Geller,"...And I read about these women trying to have it all, and I thank God 'Our Little Harmonica' doesn't seem to have that problem.",No emotion available,"['Jack Geller', '#OTHER#', 'Jack Geller', 'Jack Geller', '#GENERAL#', 'Judy Geller']",6
s01,e02,c04,u031,Judy Geller,And you knew about this?!,No emotion available,['Monica Geller'],1
s01,e02,c05,u001,Joey Tribbiani,"Your folks are really that bad, huh?",No emotion available,"['Ross Geller', '#GENERAL#', 'Jack Geller', 'Judy Geller']",4
s01,e02,c05,u002,Ross Geller,"Well, y'know, these people are pros. They know what they're doing, they take their time, they get the job done.",No emotion available,"['#GENERAL#', 'Jack Geller', 'Judy Geller', '#GENERAL#', 'Jack Geller', 'Judy Geller', '#GENERAL#', 'Jack Geller', 'Judy Geller', '#GENERAL#', 'Jack Geller', 'Judy Geller', '#GENERAL#', 'Jack Geller', 'Judy Geller']",15
s01,e02,c05,u003,Monica Geller,"Boy, I know they say you can't change your parents,... boy, if you could- -I'd want yours.",No emotion available,"['#GENERAL#', 'Monica Geller', 'Ross Geller']",3
s01,e02,c05,u005,Phoebe Buffay,"Y'know, it's even worse when you're twins.",No emotion available,"['Ursula Buffay', '#GENERAL#', 'Phoebe Buffay']",3
s01,e02,c05,u006,Rachel Green,You're twins?,No emotion available,['Phoebe Buffay'],1
s01,e02,c05,u007,Phoebe Buffay,"Yeah. We don't speak. She's like this high-powered, driven career type.",No emotion available,"['Ursula Buffay', '#GENERAL#', 'Phoebe Buffay']",3
s01,e02,c05,u008,Chandler Bing,What does she do?,No emotion available,['Ursula Buffay'],1
s01,e02,c05,u009,Phoebe Buffay,She's a waitress.,No emotion available,"['Ursula Buffay', 'Ursula Buffay']",2
s01,e02,c05,u010,Rachel Green,"All right, you guys, I kinda gotta clean up now.",No emotion available,"['Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Monica Geller', 'Chandler Bing', 'Rachel Green']",6
s01,e02,c05,u011,Monica Geller,"Chandler, you're an only child, right? You don't have any of this.",No emotion available,['Chandler Bing'],1
s01,e02,c05,u012,Chandler Bing,"Well, no, although I did have an imaginary friend, who... my parents actually preferred.",No emotion available,['Chandler Bing'],1
s01,e02,c05,u015,Ross Geller,...How long was I in there?,No emotion available,['Ross Geller'],1
s01,e02,c05,u016,Rachel Green,I'm just cleaning up.,No emotion available,['Rachel Green'],1
s01,e02,c05,u025,Ross Geller,"Well, you may wanna steer clear of the word 'dumped'. Chances are he's gonna be this, this broken shell of a man, y'know, so you should try not to look too terrific, I know it'll be hard. Or, y'know, uh, hey!, I'll go down there, and I'll give Barry back his ring, and you can go with Carol and Susan to the OB/GYN...",No emotion available,"['Barry Farber', 'Barry Farber', 'Rachel Green', 'Ross Geller']",4
s01,e02,c05,u027,Ross Geller,Got me.,No emotion available,['Ross Geller'],1
s01,e02,c05,u028,Rachel Green,Remember when we were in high school together?,No emotion available,"['Ross Geller', 'Rachel Green']",2
s01,e02,c05,u032,Rachel Green,"Oh! Man, I never thought I'd be here..",No emotion available,"['Rachel Green', 'Rachel Green']",2
s01,e02,c05,u033,Ross Geller,Me either...,No emotion available,['Ross Geller'],1
s01,e02,c06,u004,Carol Willick,"Ross, you remember Susan.",Neutral,"['Ross Geller', 'Ross Geller', 'Susan Bunch']",3
s01,e02,c06,u005,Ross Geller,How could I forget?,Mad,['Ross Geller'],1
s01,e02,c06,u006,Susan Bunch,Ross.,Neutral,['Ross Geller'],1
s01,e02,c06,u008,Carol Willick,Dr. Oberman.,Neutral,['Dr. Oberman'],1
s01,e02,c06,u009,Ross Geller,..Dr. Oberman. Okay. And is he-,Neutral,['Dr. Oberman'],1
s01,e02,c06,u010,Susan Bunch,She.,Neutral,['Dr. Oberman'],1
s01,e02,c06,u012,Carol Willick,"Yes, and she's very supportive.",Neutral,['Dr. Oberman'],1
s01,e02,c06,u013,Ross Geller,"Okay, that's great. No, I'm- Oh.",Neutral,['Ross Geller'],1
s01,e02,c06,u016,Carol Willick,Ross? That opens my cervix.,Scared,['Carol Willick'],1
s01,e02,c07,u001,Rachel Green,Barry?,Neutral,['Barry Farber'],1
s01,e02,c07,u003,Rachel Green,Are you sure?,Scared,['Barry Farber'],1
s01,e02,c07,u004,Barry Farber,"Yeah! It's fine, it's fine. Robbie's gonna be here for hours.",Neutral,"['#OTHER#', '#OTHER#']",2
s01,e02,c07,u006,Barry Farber,"So, how ya doin?",Peaceful,['Rachel Green'],1
